timing,simulator,obstacles,agents,delay_start,delay_interval,delay_ratio,delay_type,makespan,soc,total_time,makespan_time,feasibility,cycle,execution_time,first_agent_arriving,cycle_count,cycle_agents,unblocked_agents,feasibility_count,feasibility_type_a,feasibility_type_b,feasibility_type_c,average_timestep_time,average_feasibility_time,average_cycle_time,average_feasibility_unsettled,average_feasibility_loop,average_feasibility_topo,average_feasibility_recursion,makespan_lower,makespan_upper,soc_lower,soc_upper,average_timestep_time_lower,average_timestep_time_upper,makespan_time_lower,makespan_time_upper,partial_replan_count,partial_replan_time,full_replan_count,full_replan_time,data_points
discrete,online,270,30,0,1,0.1,agent,61.08181818181818,31.44697181818182,274.4847445454545,4.499428834025984,heuristic,naive,90.87713545454547,5.009090909090909,5.009090909090909,138.8909090909091,142.13636363636363,135477.62727272726,0,0,0,20.041030780108773,0.3974774592323848,20.041030780108773,226555.95261627264,6577.972074175824,2092477.3073255916,0.0,59.59513444924158,62.56850191439478,30.858877125020058,32.03506651134358,17.681544320545314,22.400517239672233,3.8438791779296806,5.1549784901222875,0.0,0.0,0.0,0.0,110
discrete,default,270,30,0,1,0.1,agent,60.92727272727273,31.398790909090916,0.0004642271454545454,7.669210678172974e-06,heuristic,proposed,0.0,5.009090909090909,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.42119558588881,62.43334986865665,30.7950179752582,32.00256384292363,0.0,0.0,7.4495726929553145e-06,7.888848663390632e-06,0.0,0.0,0.0,0.0,110
discrete,replan,270,30,0,1,0.1,agent,59.663636363636364,31.441516363636364,29.247313809090908,0.4914784314159401,heuristic,proposed,12.580332561818183,5.0636363636363635,0.0,0.0,0.0,0.0,0,0,0,2.388616510909613,0.0,0.0,0.0,0.0,0.0,0.0,58.189534992895716,61.13773773437701,30.85293429855693,32.030098428715796,1.6062447182063577,3.1709883036128685,0.35255966862772514,0.6303971942041551,0.0,0.0,43.28181818181818,29.122643627272726,110
discrete,pibt,270,30,0,1,0.1,agent,80.15454545454546,35.74030636363637,0.017037952909090912,0.00021014752113622428,heuristic,proposed,0.009022414181818183,36.72727272727273,0.0,0.0,0.0,0.0,0,0,0,0.00024758010827082125,0.0,0.0,0.0,0.0,0.0,0.0,76.50624195967578,83.80284894941514,34.679717368364706,36.800895358908036,0.00023009759809403788,0.0002650626184476046,0.00019136346313581445,0.0002289315791366341,0.0,0.0,0.0,0.0,110
discrete,online,270,30,0,10,0.1,agent,78.0,36.027038888888896,2.8381509111111116,0.03529119840787371,heuristic,proposed,1.1152606,4.644444444444445,4.644444444444445,83.41111111111111,130.76666666666668,8.311111111111112,0,0,0,0.28158228088063175,0.19308943398338904,0.28158228088063175,996.8476467051468,228.95490820907486,71806.5822574956,0.0,75.54498206923606,80.45501793076394,34.98440906677017,37.06966871100762,0.23957261256934267,0.3235919491919208,0.0300033367942186,0.04057906002152882,0.0,0.0,0.0,0.0,90
discrete,online,270,30,0,10,0.1,agent,76.53333333333333,35.730001111111115,55.507327777777775,0.6976236727767166,heuristic,semi-naive,19.86595022222222,4.622222222222222,4.622222222222222,82.95555555555555,130.25555555555556,1732.4777777777779,0,0,0,4.863795364117364,0.19634445569957562,4.863795364117364,20247.30424242424,3985.4780435305433,1274435.45479798,0.0,74.19277233057188,78.87389433609478,34.760260968695434,36.699741253526796,4.248418597380468,5.479172130854261,0.5623727129113133,0.8328746326421198,0.0,0.0,0.0,0.0,90
discrete,online,270,30,0,10,0.1,agent,76.53333333333333,35.730001111111115,305.99403777777775,4.008876418283873,heuristic,naive,88.30070222222221,4.622222222222222,4.622222222222222,128.01111111111112,130.25555555555556,242905.61111111112,0,0,0,22.778303684463683,0.5016560035497282,22.778303684463683,92508.40799062049,6556.9894215969225,2125925.12751443,0.0,74.19277233057188,78.87389433609478,34.760260968695434,36.699741253526796,19.234195715193337,26.32241165373403,3.352351354193292,4.665401482374454,0.0,0.0,0.0,0.0,90
discrete,default,270,30,0,10,0.1,agent,82.96666666666667,38.81111,0.00038783191111111125,4.737068441546372e-06,heuristic,proposed,0.0,4.622222222222222,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25930933548844,85.6740239978449,37.67203224474493,39.950187755255065,0.0,0.0,4.592509075749359e-06,4.881627807343385e-06,0.0,0.0,0.0,0.0,90
discrete,replan,270,30,0,10,0.1,agent,73.54444444444445,34.35370333333333,37.247626888888895,0.4967027458790711,heuristic,proposed,11.496659876666664,4.677777777777778,0.0,0.0,0.0,0.0,0,0,0,2.2696548699037997,0.0,0.0,0.0,0.0,0.0,0.0,71.2022075259775,75.8866813629114,33.50408601217711,35.203320654489545,1.615911232798542,2.9233985070090576,0.38713686126394686,0.6062686304941953,0.0,0.0,55.53333333333333,37.07032988888889,90
discrete,pibt,270,30,0,10,0.1,agent,102.12222222222222,42.85963111111111,0.01861280388888889,0.0001823059398002338,heuristic,proposed,0.009134057000000001,42.15555555555556,0.0,0.0,0.0,0.0,0,0,0,0.00023172675956908428,0.0,0.0,0.0,0.0,0.0,0.0,96.42685459613811,107.81758984830633,40.70786067636646,45.01140154585577,0.0002177329581873716,0.000245720560950797,0.0001709946007244689,0.0001936172788759987,0.0,0.0,0.0,0.0,90
discrete,online,270,30,0,20,0.1,agent,89.60194174757281,38.780254368932034,2.7813644174757286,0.0309664257688596,heuristic,proposed,1.1104373980582523,4.640776699029126,4.640776699029126,83.80582524271844,129.9902912621359,8.271844660194175,0,0,0,0.26730401282029725,0.19033979855714964,0.26730401282029725,1001.1628987517336,228.2170946636966,69059.65085389261,0.0,86.48158091211398,92.72230258303163,37.44685976177535,40.11364897608872,0.2336568650166569,0.3009511606239376,0.02726188415807597,0.03467096737964323,0.0,0.0,0.0,0.0,103
discrete,online,270,30,0,20,0.1,agent,88.42718446601941,38.59158349514563,51.35099417475729,0.5859146718306872,heuristic,semi-naive,21.70863893203883,4.621359223300971,4.621359223300971,83.41747572815534,129.5728155339806,3958.4174757281553,0,0,0,4.993452491608176,0.18892565287635182,4.993452491608176,120463.00642976223,4238.160651592205,1331748.3406232926,0.0,85.21408195904375,91.64028697299507,37.263890558300176,39.91927643199108,4.418967583907705,5.567937399308647,0.4876857591309841,0.6841435845303904,0.0,0.0,0.0,0.0,103
discrete,online,270,30,0,20,0.1,agent,88.42718446601941,38.59158349514563,294.43833106796114,3.4525037791413293,heuristic,naive,95.98041747572816,4.621359223300971,4.621359223300971,127.94174757281553,129.5728155339806,232323.71844660194,0,0,0,22.757022512783873,0.48386836846603765,22.757022512783873,922976.4142422843,7758.7555201810055,2518007.6218943945,0.0,85.21408195904375,91.64028697299507,37.263890558300176,39.91927643199108,19.09785791542792,26.416187110139827,2.825364881428448,4.079642676854211,0.0,0.0,0.0,0.0,103
discrete,default,270,30,0,20,0.1,agent,99.33009708737865,44.621038834951456,0.00040610616504854367,4.1533512311421445e-06,heuristic,proposed,0.0,4.660194174757281,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.79165834143775,102.86853583331954,43.278199055751955,45.96387861415096,0.0,0.0,4.028166419584229e-06,4.27853604270006e-06,0.0,0.0,0.0,0.0,103
discrete,replan,270,30,0,20,0.1,agent,82.96116504854369,35.57022427184466,36.429009126213586,0.4350820539185929,heuristic,proposed,11.15644865825243,4.650485436893204,0.0,0.0,0.0,0.0,0,0,0,2.0842434445320053,0.0,0.0,0.0,0.0,0.0,0.0,79.9371502168208,85.98517988026659,34.69300344990999,36.44744509377933,1.4684854214186567,2.700001467645354,0.3214898838844569,0.5486742239527289,0.0,0.0,60.80582524271845,36.21918019417476,103
discrete,pibt,270,30,0,20,0.1,agent,110.48543689320388,44.4307427184466,0.01976651359223301,0.00018407416161777588,heuristic,proposed,0.008220044368932039,42.44660194174757,0.0,0.0,0.0,0.0,0,0,0,0.00020986275781314498,0.0,0.0,0.0,0.0,0.0,0.0,104.9184942286687,116.05237955773906,42.50678438309634,46.354701053796866,0.00019712664538371532,0.00022259887024257463,0.00016287765092562074,0.00020527067230993103,0.0,0.0,0.0,0.0,103
