simulator,obstacles,agents,timestep,interval,rate,delay_type,map_seed,agent_seed,value,value_lower,value_upper,execution_time,first_agent_arriving,average_timestep_time,average_timestep_time_lower,average_timestep_time_upper
replan,90,30,1,20,0.2,agent,9,6,29.913330000000002,27.857447334459543,31.96921266554046,0.0434315,5.6,0.007915510857142857,0.005001313852359253,0.010829707861926462
replan,90,30,1,20,0.2,agent,9,7,30.033329999999996,28.996126258121595,31.070533741878396,0.01719338,2.4,0.0065959266666666665,0.0057370678149149075,0.007454785518418426
replan,90,30,1,20,0.2,agent,9,8,37.20332,33.84813222449624,40.558507775503756,0.02556729,5.0,0.005051475000000001,0.004751650427321639,0.0053512995726783625
replan,90,30,1,20,0.2,agent,9,9,34.466680000000004,32.37523674292191,36.558123257078094,0.05600108,6.6,0.008425942083333334,0.008042396593307417,0.00880948757335925
replan,90,30,1,20,0.3,agent,0,0,36.36666999999999,33.23157975510309,39.50176024489689,0.06626412000000001,6.4,0.010360694642857143,0.009606940879476085,0.0111144484062382
replan,90,30,1,20,0.3,agent,0,1,42.34333,38.237998110140275,46.44866188985973,0.1426079,10.1,0.014007849999999999,0.012413430819435403,0.015602269180564595
replan,90,30,1,20,0.3,agent,0,2,41.880010000000006,37.81652635895181,45.9434936410482,0.04323354,4.9,0.008666298772727274,0.008099449413934874,0.009233148131519674
replan,90,30,1,20,0.3,agent,0,3,46.26333,43.88183704019853,48.64482295980147,0.06644545,7.3,0.009072926923076922,0.008841787761236673,0.009304066084917172
replan,90,30,1,20,0.3,agent,0,4,44.773340000000005,41.094761264859905,48.451918735140104,0.062466,7.2,0.008596932222222223,0.008243124074815252,0.008950740369629194
replan,90,30,1,20,0.3,agent,0,5,38.480000000000004,35.682897262440335,41.27710273755967,0.022256320000000003,3.2,0.0069629808333333335,0.005701807860163029,0.008224153806503638
replan,90,30,1,20,0.3,agent,0,6,42.823350000000005,39.148323539521215,46.498376460478795,0.03967742,3.6,0.011199545,0.009121159014298136,0.013277930985701864
replan,90,30,1,20,0.3,agent,0,7,40.79667,38.06744833269662,43.52589166730338,0.044864749999999995,5.0,0.008972949999999999,0.007553376797990928,0.01039252320200907
replan,90,30,1,20,0.3,agent,0,8,42.48335,38.40530883632619,46.56139116367381,0.019582166999999998,3.0,0.0058608485,0.004883771168268451,0.006837925831731549
replan,90,30,1,20,0.3,agent,0,9,39.623340000000006,35.98366930345414,43.26301069654587,0.04259255,5.2,0.008156423,0.007652686651770254,0.008660159348229744
replan,90,30,1,20,0.3,agent,1,0,38.76334000000001,35.79176532665233,41.73491467334768,0.028814210000000007,4.1,0.006879737333333333,0.0062961205600384346,0.007463354106628231
replan,90,30,1,20,0.3,agent,1,1,43.92667,40.67786146118406,47.175478538815945,0.11987342999999999,7.6,0.01576240111111111,0.01440437772134301,0.01712042450087921
replan,90,30,1,20,0.3,agent,1,2,36.66666,34.244436524105595,39.088883475894406,0.00938842,2.0,0.0015647366666666665,-0.0007987602153805957,0.003928233548713928
replan,90,30,1,20,0.3,agent,1,3,50.42999999999999,45.47392694659512,55.386073053404864,0.09484601000000001,8.9,0.010061756555555556,0.008910667399917301,0.011212845711193811
replan,90,30,1,20,0.3,agent,1,4,43.930009999999996,39.79544061396947,48.06457938603052,0.10881003,7.5,0.014625537499999999,0.012563992527247523,0.016687082472752475
replan,90,30,1,20,0.3,agent,1,5,37.51668,34.68577864043729,40.34758135956271,0.025005110000000004,3.6,0.006669935833333333,0.006121725397215608,0.007218146269451058
replan,90,30,1,20,0.3,agent,1,6,33.42667000000001,30.7303999806106,36.12294001938942,0.042439080000000004,5.9,0.007112860785714286,0.006771375874418005,0.007454345697010567
replan,90,30,1,20,0.3,agent,1,7,40.71998,36.33871057762006,45.10124942237994,0.030548189999999996,2.2,0.005731608214285715,-0.0012476609796255016,0.012710877408196932
replan,90,30,1,20,0.3,agent,1,8,44.82666,42.147396909151354,47.50592309084864,0.21345419999999998,9.9,0.022567477777777782,0.005177003466850603,0.039957952088704965
replan,90,30,1,20,0.3,agent,1,9,46.94667,43.5247101519592,50.3686298480408,0.12913100000000002,5.0,0.026458525,0.02243364015748493,0.03048340984251507
replan,90,30,1,20,0.3,agent,2,0,35.60666,33.22617253327549,37.98714746672451,0.02302695,3.8,0.0059048525,0.005492983089579031,0.0063167219104209695
replan,90,30,1,20,0.3,agent,2,1,44.25332,42.40037095449137,46.10626904550863,0.0755821,7.3,0.010341980535714286,0.009455510302098605,0.011228450769329967
replan,90,30,1,20,0.3,agent,2,2,39.83666,36.718648783894054,42.95467121610595,0.061053800000000005,7.0,0.008721971428571427,0.00840475648941098,0.009039186367731874
replan,90,30,1,20,0.3,agent,2,3,48.166669999999996,45.71892334050144,50.61441665949855,0.06749631,7.2,0.009362429653679654,0.008554383360778156,0.010170475946581152
replan,90,30,1,20,0.3,agent,2,4,43.25334,39.2950571837218,47.2116228162782,0.046736860000000005,5.5,0.007841995961538461,0.007106419638188827,0.008577572284888094
replan,90,30,1,20,0.3,agent,2,5,39.29333,36.27997497121351,42.30668502878648,0.01453444,2.5,0.005647185,0.004988559743752804,0.006305810256247196
replan,90,30,1,20,0.3,agent,2,6,37.84335,35.480740961202244,40.20595903879776,0.02706756,3.3,0.008142693999999999,0.007832440325167032,0.008452947674832966
replan,90,30,1,20,0.3,agent,2,7,41.223349999999996,38.47462505496526,43.972074945034734,0.0159657,2.5,0.0059559036666666666,0.005068687976282087,0.006843119357051246
replan,90,30,1,20,0.3,agent,2,8,42.34334,39.335823178684,45.35085682131599,0.06383454000000001,6.0,0.01063909,0.009901443233892226,0.011376736766107775
replan,90,30,1,20,0.3,agent,2,9,41.839999999999996,38.443013568236175,45.23698643176382,0.03459938,4.3,0.008022066999999999,0.007660721488077716,0.008383412511922282
replan,90,30,1,20,0.3,agent,3,0,34.15,31.532746065688922,36.76725393431107,0.015866977999999997,3.0,0.004789714,0.0038974193086006733,0.0056820086913993255
replan,90,30,1,20,0.3,agent,3,1,41.406670000000005,38.4246158153361,44.388724184663914,0.10310402999999999,7.2,0.014381400714285713,0.012036325928850905,0.016726475499720523
replan,90,30,1,20,0.3,agent,3,2,45.74666,40.43383055282614,51.05948944717386,0.04601535,4.8,0.009315205555555556,0.008683511718202357,0.009946899392908756
replan,90,30,1,20,0.3,agent,3,3,43.619989999999994,41.82635967432481,45.413620325675176,0.08537093,8.4,0.009910718571428572,0.009233722822349778,0.010587714320507365
replan,90,30,1,20,0.3,agent,3,4,44.423339999999996,41.107654370149525,47.73902562985047,0.05743408,5.7,0.009084645641025641,0.007973088919558708,0.010196202362492574
replan,90,30,1,20,0.3,agent,3,5,36.93668,34.31516574748229,39.558194252517715,0.07789433,5.5,0.013856642000000002,0.009290651236674623,0.018422632763325383
replan,90,30,1,20,0.3,agent,3,6,43.31001,40.584779727490826,46.03524027250917,0.07647152,7.3,0.010484802857142855,0.010033970927859338,0.010935634786426372
replan,90,30,1,20,0.3,agent,3,7,42.86334,38.49167178516447,47.23500821483553,0.03024363,3.8,0.00753855,0.0062462558016135785,0.008830844198386421
replan,90,30,1,20,0.3,agent,3,8,41.06666,39.065903686200684,43.06741631379931,0.05880092,5.1,0.011516628666666667,0.00884755634075571,0.014185700992577625
replan,90,30,1,20,0.3,agent,3,9,47.163329999999995,41.5670435520397,52.75961644796029,0.06571748,5.3,0.012040055190476191,0.00954626199799618,0.014533848382956202
replan,90,30,1,20,0.3,agent,4,0,39.616670000000006,34.82584026999109,44.40749973000892,0.026984519999999994,3.1,0.007707411428571428,0.006265260225151042,0.009149562631991815
replan,90,30,1,20,0.3,agent,4,1,37.91001,35.16661670662732,40.653403293372676,0.055629660000000004,5.3,0.010422734250000001,0.009599377753122595,0.011246090746877407
replan,90,30,1,20,0.3,agent,4,2,39.953320000000005,36.7853049308908,43.12133506910921,0.06198074,4.8,0.012415823772727272,0.010766196357601019,0.014065451187853526
replan,90,30,1,20,0.3,agent,4,3,48.92,44.74795281732668,53.092047182673326,0.16450561,10.3,0.014986623638583638,0.0059041517850852085,0.024069095492082068
replan,90,30,1,20,0.3,agent,4,4,50.75,46.83467179025656,54.66532820974344,0.1376204,10.8,0.012747833181818182,0.011899396683460475,0.013596269680175889
replan,90,30,1,20,0.3,agent,4,5,42.236670000000004,39.69921349285104,44.77412650714897,0.15174627999999998,3.0,0.05058209333333332,0.021023891161693817,0.08014029550497283
replan,90,30,1,20,0.3,agent,4,6,37.290009999999995,33.73428201135006,40.84573798864993,0.051474969999999995,6.0,0.008579161666666666,0.008302080322446862,0.00885624301088647
replan,90,30,1,20,0.3,agent,4,7,42.21665,39.1905857409289,45.2427142590711,0.04631953,5.0,0.00871946595959596,0.007490832879486135,0.009948099039705784
replan,90,30,1,20,0.3,agent,4,8,43.40667,41.332980971717866,45.48035902828213,0.06495128,7.0,0.009210527952380951,0.008801305674478833,0.00961975023028307
replan,90,30,1,20,0.3,agent,4,9,41.61332,37.63611531025078,45.59052468974922,0.03932065,4.6,0.008457995,0.007600047230099654,0.009315942769900346
replan,90,30,1,20,0.3,agent,5,0,35.276650000000004,32.812509824082966,37.74079017591704,0.040110959999999994,4.9,0.008130954761904763,0.007856962933797718,0.008404946590011807
replan,90,30,1,20,0.3,agent,5,1,49.33,42.34520914747576,56.31479085252424,0.22052244000000001,7.6,0.030349196190476185,-0.010221681965100059,0.07092007434605244
replan,90,30,1,20,0.3,agent,5,2,39.87667,37.80479721469777,41.94854278530222,0.0460588,4.6,0.009900483333333331,0.00922226913725276,0.010578697529413903
replan,90,30,1,20,0.3,agent,5,3,45.38334999999999,42.15776903642467,48.60893096357532,0.0919955,10.1,0.009123320917970919,0.008853332179390465,0.009393309656551373
replan,90,30,1,20,0.3,agent,5,4,42.95334,40.79056395586305,45.116116044136945,0.07947318,7.1,0.010883672678321677,0.010131765799372442,0.011635579557270912
replan,90,30,1,20,0.3,agent,5,5,36.83666,33.61582577071554,40.057494229284465,0.02597496,3.2,0.008047579166666666,0.007560251584365405,0.008534906748967928
replan,90,30,1,20,0.3,agent,5,6,39.97667,36.11109295759306,43.84224704240694,0.03873436000000001,4.1,0.009054719999999999,0.008238537195482561,0.009870902804517436
replan,90,30,1,20,0.3,agent,5,7,37.48666,35.01051437297684,39.96280562702316,0.03584263,3.9,0.007321902083333333,0.005258407103544176,0.00938539706312249
replan,90,30,1,20,0.3,agent,5,8,42.413329999999995,39.08094081974087,45.74571918025912,0.02596635,3.3,0.007825953333333333,0.007091246229481098,0.008560660437185568
replan,90,30,1,20,0.3,agent,5,9,42.95,38.31600423742015,47.58399576257985,0.03697562,4.3,0.008469035,0.007773165883754152,0.009164904116245848
replan,90,30,1,20,0.3,agent,6,0,39.96667,37.3278038432383,42.6055361567617,0.030258849999999997,3.5,0.008583955,0.007674553093822894,0.009493356906177109
replan,90,30,1,20,0.3,agent,6,1,47.913340000000005,43.71018141794869,52.11649858205132,0.1699545,8.3,0.02041635,0.018007553084586573,0.022825146915413427
replan,90,30,1,20,0.3,agent,6,2,43.283339999999995,39.46335290994908,47.10332709005091,0.01131196,2.0,0.0018853266666666666,-0.0009582718774632747,0.004728925210796608
replan,90,30,1,20,0.3,agent,6,3,47.66333,44.39379434548658,50.93286565451342,0.11504374000000002,7.0,0.016812547575757574,0.01114111458725001,0.02248398056426514
replan,90,30,1,20,0.3,agent,6,4,47.39999,41.77907468852034,53.020905311479666,0.16298870000000001,12.3,0.01311176789377289,0.01056402697579915,0.01565950881174663
replan,90,30,1,20,0.3,agent,6,5,34.76666,32.82578341578736,36.70753658421264,0.035244,4.5,0.0076132633333333335,0.006999986027118184,0.008226540639548483
replan,90,30,1,20,0.3,agent,6,6,39.81666,35.77752309557672,43.85579690442328,0.53219974,6.0,0.10272986800000002,-0.04704076513177681,0.25250050113177686
replan,90,30,1,20,0.3,agent,6,7,38.06334,35.44706362119336,40.679616378806635,0.02269727,3.0,0.006633008333333333,0.005241014665466257,0.00802500200120041
replan,90,30,1,20,0.3,agent,6,8,45.01999,41.782919677221365,48.257060322778635,0.057791329999999995,4.7,0.012075347857142859,0.010666748215994974,0.013483947498290743
replan,90,30,1,20,0.3,agent,6,9,45.20668,42.39845502000056,48.014904979999436,0.058165850000000005,5.4,0.010745818666666665,0.00994797919463243,0.0115436581387009
replan,90,30,1,20,0.3,agent,7,0,39.02334,33.936234053286874,44.11044594671312,0.03856187,5.1,0.0075414720000000005,0.006998493179276033,0.008084450820723968
replan,90,30,1,20,0.3,agent,7,1,40.70334,38.92388050133057,42.48279949866942,0.10678839999999998,8.8,0.012210104166666666,0.010238117657739092,0.01418209067559424
replan,90,30,1,20,0.3,agent,7,2,42.279990000000005,39.484299122725965,45.075680877274046,0.04398633,6.1,0.0071085167954545465,0.006717627601979344,0.007499405988929749
replan,90,30,1,20,0.3,agent,7,3,47.09666,44.26342756753811,49.92989243246189,0.08170712999999999,7.7,0.010755746178571429,0.008520550173677931,0.012990942183464926
replan,90,30,1,20,0.3,agent,7,4,43.590019999999996,39.62446548282186,47.55557451717813,0.12041708,9.3,0.012746482884615384,0.011644950403211195,0.013848015366019574
replan,90,30,1,20,0.3,agent,7,5,34.73668,32.25266001796814,37.22069998203186,0.0158891,2.5,0.006187956666666667,0.005506229945647677,0.006869683387685657
replan,90,30,1,20,0.3,agent,7,6,38.47,36.38464943329208,40.555350566707915,0.26724943,5.0,0.053449886,-0.04232559398288961,0.1492253659828896
replan,90,30,1,20,0.3,agent,7,7,37.07667,34.99929106534186,39.15404893465814,0.01015611,1.8,0.002701675333333333,-0.00043791546414418455,0.00584126613081085
replan,90,30,1,20,0.3,agent,7,8,41.92,39.50731027539266,44.33268972460734,0.060157959999999996,6.1,0.009806042857142858,0.008514046856266394,0.011098038858019322
replan,90,30,1,20,0.3,agent,7,9,38.816689999999994,35.6052387178556,42.02814128214439,0.028127290000000006,3.6,0.007721971666666667,0.007336162154083349,0.008107781179249986
replan,90,30,1,20,0.3,agent,8,0,35.64334,33.15649022952727,38.13018977047273,0.052085309999999996,6.7,0.0076500735277777775,0.007213191894927903,0.008086955160627652
replan,90,30,1,20,0.3,agent,8,1,37.88333,35.45378674203787,40.31287325796213,0.05637175999999999,7.0,0.008001404166666667,0.00751913957498737,0.008483668758345964
replan,90,30,1,20,0.3,agent,8,2,44.09666,41.95956961522303,46.23375038477697,0.19633598,6.1,0.034171019076923076,0.023785226276014038,0.044556811877832114
replan,90,30,1,20,0.3,agent,8,3,47.783319999999996,46.26564707678227,49.30099292321772,0.07828299,8.4,0.009424477142857142,0.008643497050855277,0.010205457234859007
replan,90,30,1,20,0.3,agent,8,4,41.92,39.39462965769323,44.445370342306774,0.10043864,7.3,0.013582505714285714,0.005446300850075707,0.02171871057849572
replan,90,30,1,20,0.3,agent,8,5,40.43332,38.598800714695805,42.2678392853042,0.07609252000000001,3.7,0.018470217500000004,-0.00212953898633993,0.039069973986339934
replan,90,30,1,20,0.3,agent,8,6,38.16333,34.41196404423166,41.914695955768345,0.03513672999999999,4.6,0.007548685833333334,0.007156323612285819,0.00794104805438085
replan,90,30,1,20,0.3,agent,8,7,42.45,38.30580946884432,46.59419053115568,0.055287409999999995,4.7,0.011713388452380954,0.010286419579572981,0.013140357325188926
replan,90,30,1,20,0.3,agent,8,8,45.46331,41.87783045791471,49.04878954208529,0.05804806999999999,4.8,0.011183797222222222,0.006141729011977776,0.01622586543246667
replan,90,30,1,20,0.3,agent,8,9,38.87333000000001,35.58458264592581,42.162077354074206,0.06362598,5.5,0.011709951777777778,0.009608536768460607,0.013811366787094949
replan,90,30,1,20,0.3,agent,9,0,36.34666000000001,33.22211457054133,39.471205429458685,0.02623263,3.3,0.007895848333333334,0.007580050450683866,0.008211646215982802
replan,90,30,1,20,0.3,agent,9,1,45.76333,38.188023422201134,53.33863657779887,0.10996123,7.7,0.014281925357142858,0.012292401742571742,0.016271448971713974
replan,90,30,1,20,0.3,agent,9,2,42.63,39.531843503604605,45.7281564963954,0.02646723,3.7,0.007022192142857142,0.006579002214593538,0.007465382071120746
replan,90,30,1,20,0.3,agent,9,3,50.07001,45.82740362479133,54.31261637520868,0.11188994,11.4,0.009861794545454546,0.006427266763361835,0.013296322327547258
replan,90,30,1,20,0.3,agent,9,4,47.309999999999995,44.15956611660293,50.46043388339706,0.11849821999999999,11.7,0.009948710942390943,0.008589302830462726,0.011308119054319159
replan,90,30,1,20,0.3,agent,9,5,39.37332,35.13416048956572,43.61247951043428,0.01925778,3.0,0.00641926,0.006202494070814182,0.006636025929185819
replan,90,30,1,20,0.3,agent,9,6,38.950010000000006,35.36082129120404,42.53919870879597,0.04099346999999999,5.4,0.007702564857142857,0.004865723735798364,0.01053940597848735
replan,90,30,1,20,0.3,agent,9,7,37.81667,35.765043228449244,39.86829677155076,0.037830920000000004,3.8,0.008314236249999999,0.00657081864980986,0.010057653850190137
replan,90,30,1,20,0.3,agent,9,8,49.856660000000005,44.72430165945099,54.98901834054902,0.04599657,5.6,0.007797923333333333,0.006555586357269093,0.009040260309397573
replan,90,30,1,20,0.3,agent,9,9,43.75333,40.63363397754408,46.87302602245592,0.06278767,7.0,0.008894830138888888,0.008422914375140771,0.009366745902637004
replan,270,20,1,1,0.1,agent,0,0,20.485000000000003,20.336996207822637,20.63300379217737,0.03033456,6.9,0.004392604285714285,0.004190377679058965,0.0045948308923696056
replan,270,20,1,1,0.1,agent,0,1,31.939999999999998,29.769049258469053,34.11095074153094,0.07915996,2.4,0.03357107833333333,0.03190516070164782,0.03523699596501884
replan,270,20,1,1,0.1,agent,0,2,38.51,37.94804122501206,39.071958774987934,3.2346103999999998,5.6,0.56427348,0.2032177605129311,0.9253291994870689
replan,270,20,1,1,0.1,agent,0,3,34.105,33.6799625341259,34.530037465874095,0.7762990999999999,15.5,0.04985238051120448,0.04213005029390397,0.057574710728504994
replan,270,20,1,1,0.1,agent,0,4,32.685,32.38007460272908,32.98992539727092,0.1774908,10.1,0.01761654404040404,0.014834654885932625,0.020398433194875453
replan,270,20,1,1,0.1,agent,0,5,35.845,35.446188970470374,36.243811029529624,2.3135851,14.4,0.15698180350678734,0.09472915930639575,0.21923444770717893
replan,270,20,1,1,0.1,agent,0,6,35.775,35.428115411764225,36.12188458823577,0.08388638,2.3,0.03475717166666666,0.021481358528012865,0.048032984805320464
replan,270,20,1,1,0.1,agent,0,7,32.235,31.93858450973019,32.53141549026981,0.032267069999999995,2.4,0.013092883333333333,0.011732617669215673,0.014453148997450992
replan,270,20,1,1,0.1,agent,0,8,31.525,31.149768954281146,31.90023104571885,0.9605708,4.2,0.2124867,-0.02728866781804193,0.4522620678180419
replan,270,20,1,1,0.1,agent,0,9,33.23499999999999,32.53287032347079,33.937129676529196,1.4909577999999999,10.8,0.141680315034965,0.0959288204800417,0.1874318095898883
replan,270,20,1,1,0.1,agent,1,0,23.8,23.536620823920526,24.063379176079476,0.05199684,5.3,0.010003450095238096,0.005708242781320835,0.014298657409155357
replan,270,20,1,1,0.1,agent,1,1,23.19,22.97552544262747,23.40447455737253,0.010013309000000001,2.4,0.003929207833333333,0.0032438531247431855,0.004614562541923481
replan,270,20,1,1,0.1,agent,1,2,33.730000000000004,33.437373262526705,34.0226267374733,0.035044900000000004,1.2,0.017522450000000002,-0.008904941933312972,0.04394984193331297
replan,270,20,1,1,0.1,agent,1,3,30.935000000000002,30.671054735278336,31.19894526472167,10.839303000000001,11.7,0.9467341071428572,0.6091205894049985,1.284347624880716
replan,270,20,1,1,0.1,agent,1,4,30.234999999999996,30.07411094654579,30.3958890534542,0.04618875,6.5,0.00709006119047619,0.006658973421228007,0.007521148959724374
replan,270,20,1,1,0.1,agent,1,5,28.095,27.739934193299355,28.450065806700643,0.1214672,11.7,0.010387466742424242,0.009036679475883717,0.011738254008964766
replan,270,20,1,1,0.1,agent,1,6,33.49,33.16140269156513,33.818597308434875,0.3521712,15.1,0.023620512501346693,0.017940527997128364,0.029300497005565022
replan,270,20,1,1,0.1,agent,1,7,22.865,22.54461645960584,23.185383540394156,0.2129353,3.6,0.058597065000000004,0.05013033210825313,0.06706379789174688
replan,270,20,1,1,0.1,agent,1,8,25.845,25.468936451946217,26.22106354805378,0.016911779999999998,1.2,0.008455889999999999,-0.0042964828841237784,0.021208262884123776
replan,270,20,1,1,0.1,agent,1,9,29.275,28.978009596327052,29.571990403672945,0.13220664999999998,5.1,0.025737363333333336,0.016551038904203105,0.034923687762463566
replan,270,20,1,1,0.1,agent,2,0,27.169999999999998,26.807897793790872,27.532102206209125,0.6264449999999999,8.6,0.07284784444444445,0.059685191927416545,0.08601049696147235
replan,270,20,1,1,0.1,agent,2,1,22.520000000000003,22.041845160232597,22.99815483976741,0.012227025999999998,2.2,0.005416569666666667,0.004827154250922664,0.00600598508241067
replan,270,20,1,1,0.1,agent,2,2,28.620000000000005,28.241393607673288,28.99860639232672,0.20877400000000002,8.6,0.02496748472222222,0.012182172036489082,0.03775279740795536
replan,270,20,1,1,0.1,agent,2,3,28.279999999999994,27.958221893091583,28.601778106908405,0.1296536,7.6,0.017255932738095236,0.014261545225471968,0.020250320250718504
replan,270,20,1,1,0.1,agent,2,4,26.75,26.48127790301432,27.01872209698568,0.00378767,1.2,0.001893835,-0.0009627779613640862,0.004750447961364086
replan,270,20,1,1,0.1,agent,2,5,30.009999999999998,29.734590171872966,30.28540982812703,0.067135,5.6,0.011924584571428571,0.010216977238452343,0.0136321919044048
replan,270,20,1,1,0.1,agent,2,6,36.825,36.48058290903927,37.169417090960735,4.589864,8.4,0.5645803024891775,0.34800042365121614,0.7811601813271387
replan,270,20,1,1,0.1,agent,2,7,24.625000000000004,24.292339809263517,24.95766019073649,0.4062557,4.7,0.08607653333333334,0.06980284050564656,0.10235022616102013
replan,270,20,1,1,0.1,agent,2,8,30.935000000000002,30.4463036564229,31.423696343577106,0.0384964,1.2,0.0192482,-0.009791915049432595,0.048288315049432595
replan,270,20,1,1,0.1,agent,2,9,28.43,28.192025080480583,28.667974919519416,0.11201591,12.1,0.009298974731102232,0.008286150008733516,0.010311799453470948
replan,270,20,1,1,0.1,agent,3,0,29.855,29.722825564219857,29.987174435780144,0.039705990000000004,7.1,0.005575862956349206,0.005360008334403803,0.00579171757829461
replan,270,20,1,1,0.1,agent,3,1,31.02,30.25784735434097,31.78215264565903,0.3828306,3.5,0.11048543833333332,0.1043296123987856,0.11664126426788105
replan,270,20,1,1,0.1,agent,3,2,29.905,29.564234223356124,30.24576577664388,0.11055828999999999,7.7,0.014008678531746033,0.008623890577165803,0.019393466486326262
replan,270,20,1,1,0.1,agent,3,3,32.915000000000006,32.4498499020761,33.38015009792391,0.5715705,14.2,0.040690504326923074,0.02859473404770388,0.05278627460614227
replan,270,20,1,1,0.1,agent,3,4,32.24499999999999,31.98137806565456,32.50862193434542,0.1648572,3.3,0.05042093333333334,0.032702400145675284,0.0681394665209914
replan,270,20,1,1,0.1,agent,3,5,30.890000000000004,30.56313764195887,31.216862358041137,0.9081681999999999,11.5,0.07818098426406926,0.06326351089542462,0.0930984576327139
replan,270,20,1,1,0.1,agent,3,6,34.945,34.582407419245065,35.307592580754935,0.12547408,8.1,0.015577073888888886,0.01238548331628009,0.018768664461497685
replan,270,20,1,1,0.1,agent,3,7,23.404999999999998,23.236853080507263,23.573146919492732,0.012526296000000001,2.3,0.0052724396666666675,0.004604425387279487,0.005940453946053848
replan,270,20,1,1,0.1,agent,3,8,29.855,29.606362730620255,30.103637269379746,0.03525371000000001,5.6,0.0063124176190476194,0.005893250797322868,0.0067315844407723705
replan,270,20,1,1,0.1,agent,3,9,32.55,32.25601625812169,32.843983741878304,0.19673759999999998,5.8,0.03432024738095238,0.028628362622631444,0.040012132139273314
replan,270,20,1,1,0.1,agent,4,0,33.489999999999995,33.14289010215583,33.83710989784416,0.13346891,3.3,0.03991331166666667,0.035920427355114165,0.04390619597821918
replan,270,20,1,1,0.1,agent,4,1,35.74999999999999,35.25038694331347,36.24961305668651,0.30839929999999993,5.9,0.05306898928571428,0.03866236441959784,0.06747561415183073
replan,270,20,1,1,0.1,agent,4,2,31.345,30.824908798474016,31.86509120152598,0.4266431,2.3,0.18265353333333337,0.17032297026473428,0.19498409640193246
replan,270,20,1,1,0.1,agent,4,3,28.540000000000003,28.20838836929038,28.871611630709626,0.1512362,7.5,0.020345811309523808,0.017954790956068375,0.02273683166297924
replan,270,20,1,1,0.1,agent,4,4,31.879999999999995,31.409034066248516,32.350965933751475,0.1616599,3.3,0.04884269166666667,0.04598733957747612,0.051698043755857216
replan,270,20,1,1,0.1,agent,4,5,28.525,28.301153099958086,28.74884690004191,0.5459044000000001,13.5,0.04059815782967033,0.031038105999085443,0.050158209660255214
replan,270,20,1,1,0.1,agent,4,6,35.69,35.42297600594097,35.95702399405903,0.2287744,2.3,0.09853563333333334,0.08793235918635821,0.10913890748030848
replan,270,20,1,1,0.1,agent,4,7,24.424999999999997,24.210227400174354,24.63977259982564,0.03713846999999999,4.8,0.0076298903333333334,0.006531592839051948,0.008728187827614718
replan,270,20,1,1,0.1,agent,4,8,32.86,32.22691026088976,33.49308973911024,7.696415,3.5,2.215952333333333,1.8645603467756353,2.567344319891031
replan,270,20,1,1,0.1,agent,4,9,28.942857142857143,28.34501955199082,29.540694733723466,75.82678571428572,8.0,9.75361339569161,5.693229977497131,13.81399681388609
replan,270,20,1,1,0.1,agent,5,0,29.525,29.053114401433664,29.996885598566333,0.09295921999999998,3.3,0.028672598333333334,0.021917849515367648,0.03542734715129902
replan,270,20,1,1,0.1,agent,5,1,31.53,31.0931699608782,31.966830039121803,0.7019329,7.5,0.09426300992063492,0.08328411061097876,0.10524190923029109
replan,270,20,1,1,0.1,agent,5,2,31.310000000000002,30.8554371064764,31.764562893523603,0.21134930000000002,5.6,0.03749111095238095,0.0341579811469819,0.04082424075778
replan,270,20,1,1,0.1,agent,5,3,30.225,29.676235816968656,30.773764183031346,0.8404342999999999,13.6,0.06233856692307692,0.037641239893326725,0.08703589395282711
replan,270,20,1,1,0.1,agent,5,4,28.564999999999998,28.30981704064874,28.820182959351257,0.027507099999999996,1.2,0.013753549999999998,-0.006998151186377121,0.034505251186377116
replan,270,20,1,1,0.1,agent,5,5,35.165,34.701994026942025,35.628005973057974,0.6470952000000001,10.9,0.06022122671717171,0.044622588542045656,0.07581986489229775
replan,270,20,1,1,0.1,agent,5,6,33.83,33.422114111618356,34.23788588838164,3.429761,8.1,0.4090332873015873,0.11275759637363725,0.7053089782295373
replan,270,20,1,1,0.1,agent,5,7,29.390000000000004,28.8999239555352,29.880076044464808,0.3096544,4.5,0.068015185,0.05779969427679087,0.07823067572320914
replan,270,20,1,1,0.1,agent,5,8,28.29,27.912295768746503,28.667704231253495,0.7000210000000001,2.4,0.2882135,0.2584188739036892,0.31800812609631085
replan,270,20,1,1,0.1,agent,5,9,28.580000000000002,27.045248664988062,30.114751335011942,0.22522350000000002,4.1,0.05501727999999999,0.04057739535017711,0.06945716464982286
replan,270,20,1,1,0.1,agent,6,0,28.964999999999996,28.31152539277337,29.618474607226624,0.48010640000000004,5.3,0.09060575,0.06562916609834084,0.11558233390165916
replan,270,20,1,1,0.1,agent,6,1,36.38000000000001,35.77108227025576,36.98891772974426,27.46273,3.7,7.215552166666666,4.710446441097355,9.720657892235977
replan,270,20,1,1,0.1,agent,6,2,37.525000000000006,37.34477516941695,37.70522483058306,0.161334,6.9,0.02317332123015873,0.02136913330014369,0.02497750916017377
replan,270,20,1,1,0.1,agent,6,3,39.6,,,161.5,13.0,12.423076923076923,,
replan,270,20,1,1,0.1,agent,6,4,37.07000000000001,36.70516018548852,37.43483981451149,0.1926195,6.8,0.028540243452380952,0.025016187710596292,0.03206429919416561
replan,270,20,1,1,0.1,agent,6,5,39.730000000000004,39.13096719077386,40.32903280922615,1.1187701,7.7,0.15012137499999997,0.053313524153369,0.24692922584663096
