timing,simulator,obstacles,agents,k_neighbor,map_name,delay_start,delay_interval,delay_ratio,delay_type,makespan,soc,total_time,makespan_time,feasibility,cycle,execution_time,first_agent_arriving,cycle_count,cycle_agents,unblocked_agents,feasibility_count,feasibility_type_a,feasibility_type_b,feasibility_type_c,average_timestep_time,average_feasibility_time,average_cycle_time,average_feasibility_unsettled,average_feasibility_loop,average_feasibility_topo,average_feasibility_recursion,makespan_lower,makespan_upper,soc_lower,soc_upper,average_timestep_time_lower,average_timestep_time_upper,makespan_time_lower,makespan_time_upper,partial_replan_count,partial_replan_time,full_replan_count,full_replan_time,data_points,all_node_pairs,fixed_node_pairs,added_node_pairs
discrete,replan_1.1,0,20,2,22-57,0,10,0.1,agent,101.70264765784114,71.12729124236253,1.1993332505091652,0.011874532279867563,heuristic,proposed,0.7448482647657841,51.5173116089613,0.0,0.0,0.0,0.0,0,0,0,0.014450337651177543,0.0,0.0,0.0,0.0,0.0,0.0,100.69211480542266,102.71318051025962,70.90690972833892,71.34767275638615,0.013326691120583822,0.015573984181771264,0.011251056787522844,0.012498007772212282,0,0,0,0,491,0.0,0.0,0.0
discrete,default,0,20,2,22-57,0,20,0.1,agent,127.67835051546392,82.46845360824742,0.0003239247505154639,2.5726260137403927e-06,heuristic,proposed,0.0,51.25773195876289,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.16719790472838,129.18950312619947,81.75084524863516,83.18606196785967,0.0,0.0,2.500767505380067e-06,2.6444845221007184e-06,0,0,0,0,485,0.0,0.0,0.0
discrete,online_opt,0,20,2,22-57,0,20,0.1,agent,122.16907216494846,74.40072164948454,0.6721019237113401,0.005503836059029995,heuristic,proposed,0.6475379731958764,50.64123711340206,50.64123711340206,596.3030927835051,915.5608247422681,97.32783505154639,0,0,0,0.012743879842698458,0.007109412915231896,0.012743879842698458,0.0,0.0,0.0,0.0,120.7758040732426,123.56234025665432,74.0005356312098,74.80090766775928,0.012129437357993168,0.013358322327403747,0.005245919153062131,0.00576175296499786,0,0,0,0,485,,,
discrete,replan_1.1,0,20,2,22-57,0,20,0.1,agent,119.70309278350516,72.58350515463917,1.3227519484536083,0.011136986651817142,heuristic,proposed,0.7587827835051547,50.931958762886595,0.0,0.0,0.0,0.0,0,0,0,0.0148738782641719,0.0,0.0,0.0,0.0,0.0,0.0,118.3459600685785,121.0602254984318,72.25401113151679,72.91299917776155,0.013408226562739739,0.01633952996560406,0.010500734466332802,0.011773238837301482,0,0,0,0,485,0.0,0.0,0.0
discrete,default,0,30,2,22-57,0,0,0.1,agent,73.22,60.20133,0.000335000994,4.576568903539147e-06,heuristic,proposed,0.0,49.72,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.02388963011936,73.41611036988064,60.12454850691511,60.278111493084886,0.0,0.0,4.515599119151729e-06,4.6375386879265654e-06,0,0,0,0,500,0.0,0.0,0.0
discrete,online_opt,0,30,2,22-57,0,0,0.1,agent,73.28,60.232002,2.8526050800000005,0.03892461041432419,heuristic,proposed,2.84380202,49.72,49.72,1124.52,1446.46,71.96,0,0,0,0.057120846277553594,0.03981229915323036,0.057120846277553594,0.0,0.0,0.0,0.0,73.06888260368571,73.4911173963143,60.15202321112064,60.31198078887936,0.055070829343182276,0.05917086321192491,0.03750590467625073,0.040343316152397654,0,0,0,0,500,,,
discrete,replan_1.1,0,30,2,22-57,0,0,0.1,agent,73.22,60.20133,0.00033245057,4.542458755387184e-06,heuristic,proposed,0.0,49.72,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.02388963011936,73.41611036988064,60.12454850691511,60.278111493084886,0.0,0.0,4.489882230494511e-06,4.595035280279858e-06,0,0,0,0,500,0.0,0.0,0.0
discrete,default,0,30,2,22-57,0,1,0.1,agent,87.38197424892704,69.88226094420601,0.0004937847596566524,5.65466394574313e-06,heuristic,proposed,0.0,54.302575107296136,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.04336303531548,87.7205854625386,69.76901613391061,69.99550575450141,0.0,0.0,5.6036138240820506e-06,5.70571406740421e-06,0,0,0,0,466,0.0,0.0,0.0
discrete,online_opt,0,30,2,22-57,0,1,0.1,agent,86.52789699570816,69.3742508583691,3.560695407725322,0.04109405726916736,heuristic,proposed,3.547820107296137,54.27896995708154,54.27896995708154,1082.9098712446353,1516.2145922746781,82.96351931330472,0,0,0,0.06540235771651641,0.04358675842865037,0.06540235771651641,0.0,0.0,0.0,0.0,86.19474715593526,86.86104683548106,69.26390156518038,69.48460015155781,0.06317458337120631,0.06763013206182651,0.0397179288731392,0.04247018566519552,0,0,0,0,466,,,
discrete,replan_1.1,0,30,2,22-57,0,1,0.1,agent,88.27682403433477,70.52568004291845,2.6913965879828328,0.030376735941444192,heuristic,proposed,2.3157809892703862,54.83047210300429,0.0,0.0,0.0,0.0,0,0,0,0.042324664858798836,0.0,0.0,0.0,0.0,0.0,0.0,87.90377468626752,88.649873382402,70.39951398547589,70.65184610036101,0.03195363750118102,0.05269569221641665,0.02394342400855713,0.03681004787433126,0,0,0,0,466,0.0,0.0,0.0
discrete,default,0,30,2,22-57,0,10,0.1,agent,115.45628997867804,79.9290684434968,0.00042586848400852877,3.7146198029314004e-06,heuristic,proposed,0.0,51.31982942430704,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.36667936914606,116.54590058821003,79.53700216846727,80.32113471852634,0.0,0.0,3.65928158671942e-06,3.769958019143381e-06,0,0,0,0,469,0.0,0.0,0.0
discrete,online_opt,0,30,2,22-57,0,10,0.1,agent,110.99786780383795,75.77839616204692,4.532671961620469,0.040719463613807315,heuristic,proposed,4.449206886993603,50.92324093816631,50.92324093816631,989.0213219616205,1328.5159914712153,120.1407249466951,0,0,0,0.0873307543389193,0.04038718222807245,0.0873307543389193,0.0,0.0,0.0,0.0,109.94366975215246,112.05206585552344,75.45988217480489,76.09691014928895,0.08347313661626668,0.09118837206157193,0.03905184986239037,0.04238707736522426,0,0,0,0,469,,,
discrete,replan_1.1,0,30,2,22-57,0,10,0.1,agent,109.0405117270789,74.99864925373136,3.3257184690831556,0.030292584445873825,heuristic,proposed,2.769953383795309,51.21321961620469,0.0,0.0,0.0,0.0,0,0,0,0.053958981739781836,0.0,0.0,0.0,0.0,0.0,0.0,108.1140451113555,109.96697834280229,74.74010935877455,75.25718914868817,0.038624286482017746,0.06929367699754593,0.023335154667229005,0.037250014224518645,0,0,0,0,469,0.0,0.0,0.0
discrete,default,0,30,2,22-57,0,20,0.1,agent,139.23492723492723,88.37435925155926,0.0004457232266112266,3.245958100151459e-06,heuristic,proposed,0.0,50.98960498960499,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.45068655975163,141.01916791010282,87.66848977281757,89.08022873030095,0.0,0.0,3.1744314916926303e-06,3.317484708610288e-06,0,0,0,0,481,0.0,0.0,0.0
discrete,online_opt,0,30,2,22-57,0,20,0.1,agent,129.7027027027027,79.1523212058212,4.864105571725571,0.03780350203816134,heuristic,proposed,4.68482735966736,50.50935550935551,50.50935550935551,981.1808731808732,1297.3284823284823,141.84615384615384,0,0,0,0.09256827128384078,0.036369989007239666,0.09256827128384078,0.0,0.0,0.0,0.0,128.0133694632984,131.39203594210701,78.64532078611575,79.65932162552664,0.0883130709020516,0.09682347166562996,0.03607820239667381,0.03952880167964887,0,0,0,0,481,,,
